1,0,0,2001,52934
2,1,2,2001,131384
1,0,2,2001,132029
0,1,1,2001,117146
5,0,2,2001,122511
3,0,0,2001,48081
3,1,2,2001,88604
3,0,0,2001,29009
5,0,2,2001,146707
5,0,1,2001,89459
5,0,2,2001,137167
5,0,1,2001,90254
0,1,3,2001,1092193
1,0,0,2001,47328
5,0,2,2001,144712
5,1,3,2001,649493
3,0,3,2001,803571
3,1,3,2001,590313
5,1,3,2001,675131
2,0,0,2001,75705
1,0,3,2001,991782
5,1,3,2001,638427
3,0,3,2001,792572
3,1,1,2001,61642
0,0,0,2001,66379
5,1,3,2001,672699
4,1,2,2001,78108
1,0,0,2001,52042
0,1,3,2001,1087483
4,1,0,2001,36625
3,1,1,2001,61215
3,1,1,2001,65357
2,1,2,2001,140154
5,1,0,2001,44681
4,0,0,2001,24960
4,0,3,2001,792249
0,0,3,2001,1506225
3,1,3,2001,580311
2,0,2,2001,187791
5,1,0,2001,50938
0,0,3,2001,1504081
1,1,2,2001,96154
5,0,3,2001,884437
4,0,3,2001,794120
1,1,2,2001,100631
2,0,0,2001,61746
1,0,3,2001,983641
1,1,1,2001,62641
1,0,3,2001,1015207
5,1,0,2001,57102
1,1,1,2001,81842
5,0,0,2001,53360
4,0,3,2001,810367
1,1,0,2001,19258
1,0,2,2001,161742
1,0,1,2001,98250
0,1,1,2001,95303
3,0,3,2001,807652
4,1,1,2001,55628
5,0,3,2001,908185
0,0,3,2001,1511931
5,0,1,2001,96643
3,0,0,2001,36007
2,1,1,2001,97265
1,1,3,2001,720685
0,1,2,2001,155081
1,0,0,2001,37240
4,1,1,2001,60855
4,1,3,2001,581198
1,1,0,2001,27556
1,1,0,2001,32834
3,1,1,2001,74440
5,1,0,2001,29370
3,1,0,2001,31127
5,1,0,2001,38635
2,1,0,2001,33578
2,0,1,2001,118691
4,0,2,2001,143674
2,1,1,2001,91399
5,1,3,2001,648965
0,1,0,2001,64707
1,1,0,2001,28104
0,1,2,2001,163769
0,1,1,2001,106888
4,0,3,2001,792628
2,1,2,2001,137456
5,0,0,2001,47587
3,1,0,2001,34544
4,0,0,2001,41446
2,1,0,2001,28868
5,0,2,2001,144992
4,1,1,2001,51939
3,0,3,2001,801081
2,1,1,2001,116532
5,1,2,2001,93909
5,1,3,2001,668541
0,1,2,2001,176762
0,0,2,2001,229204
3,1,2,2001,68827
0,1,0,2001,54149
5,1,0,2001,34124
0,0,2,2001,229134
0,0,1,2001,158617
3,1,3,2001,583466
2,0,2,2001,179947
3,1,0,2001,27097
4,0,2,2001,127481
0,0,1,2001,140918
4,1,0,2001,35189
3,1,2,2001,76667
4,1,2,2001,79999
4,0,3,2001,798117
0,0,3,2001,1510807
4,1,0,2001,46987
4,1,2,2001,97071
0,0,3,2001,1523419
0,1,3,2001,1102781
2,0,2,2001,189142
3,0,1,2001,76870
5,1,0,2001,27581
4,1,0,2001,22730
4,1,3,2001,582361
3,1,1,2001,52260
3,0,0,2001,48190
1,1,0,2001,51455
0,1,1,2001,128454
1,1,2,2001,132397
0,0,2,2001,233091
4,0,1,2001,72063
1,1,1,2001,78383
1,0,3,2001,985602
0,0,2,2001,221857
0,1,0,2001,40664
3,0,0,2001,46668
1,1,2,2001,110817
1,0,1,2001,99940
1,1,2,2001,91844
2,0,1,2001,124450
4,0,3,2001,797524
4,1,3,2001,583587
4,0,3,2001,791605
3,1,2,2001,84016
0,1,1,2001,94962
2,1,2,2001,159326
1,1,3,2001,723890
0,0,1,2001,137349
5,1,1,2001,86269
2,1,2,2001,139884
2,1,0,2001,40584
1,0,0,2001,49736
5,1,1,2001,54682
1,0,0,2001,55801
3,1,0,2001,13544
4,0,3,2001,796238
4,0,0,2001,31049
0,0,1,2001,159431
4,0,1,2001,76776
5,1,1,2001,62429
4,0,3,2001,796092
3,0,1,2001,87123
0,0,1,2001,152799
4,0,2,2001,105995
5,1,2,2001,93621
4,1,0,2001,34897
1,1,1,2001,75173
4,0,1,2001,78857
0,0,1,2001,169565
0,1,0,2001,65440
2,1,2,2001,134941
1,0,2,2001,142371
4,0,1,2001,68153
0,0,3,2001,1503590
4,0,3,2001,794313
0,0,0,2001,70188
4,0,3,2001,788374
1,1,1,2001,88879
5,0,3,2001,896747
1,0,3,2001,1006280
2,1,3,2001,966033
5,0,1,2001,97782
0,1,0,2001,41293
2,1,0,2001,59935
5,0,1,2001,91743
5,0,2,2001,138943
0,0,3,2001,1506337
4,0,2,2001,120913
5,1,3,2001,643374
2,1,3,2001,957844
3,1,1,2001,58726
4,1,0,2001,43927
3,0,1,2001,71899
4,1,0,2001,25458
5,0,3,2001,898986
2,0,0,2001,60135
5,0,1,2001,79747
5,1,1,2001,74086
3,0,2,2001,128368
1,0,0,2001,60386
5,1,2,2001,86627
2,1,0,2001,25461
4,1,3,2001,603680
0,0,0,2001,75598
3,1,3,2001,598057
4,0,0,2001,63539
3,0,2,2001,118200
3,0,0,2001,37102
0,1,1,2001,107135
1,1,2,2001,95511
3,1,2,2001,84735
1,1,3,2001,729348
0,0,1,2001,153127
1,1,0,2001,38356
0,0,3,2001,1502496
5,0,2,2001,136486
3,0,2,2001,118419
1,0,2,2001,160841
1,1,1,2001,56974
1,0,0,2001,21617
5,1,0,2001,36038
1,0,1,2001,120474
1,1,3,2001,732293
3,1,0,2001,39209
5,1,3,2001,642571
5,1,0,2001,19357
4,0,2,2001,104278
2,1,1,2001,108244
0,1,0,2001,66756
3,0,3,2001,805283
1,0,2,2001,133438
5,0,2,2001,145715
3,1,2,2001,94589
2,1,1,2001,95012
4,0,1,2001,79711
5,0,2,2001,141167
5,0,0,2001,42963
1,1,1,2001,66648
4,0,2,2001,133365
2,0,0,2001,69216
3,1,2,2001,82637
4,0,3,2001,795580
4,0,1,2001,71122
2,1,1,2001,78599
4,0,3,2001,802262
3,1,0,2001,33851
3,1,3,2001,598255
0,0,3,2001,1496915
4,0,1,2001,90426
0,1,2,2001,166737
4,1,0,2001,41509
4,0,1,2001,80395
4,1,1,2001,52364
1,0,1,2001,84920
2,0,1,2001,136638
2,1,1,2001,110564
1,1,1,2001,68867
1,1,2,2001,117989
5,0,1,2001,81135
3,0,2,2001,127968
0,1,0,2001,53135
0,0,2,2001,221646
2,0,1,2001,113100
5,0,0,2001,48918
2,1,1,2001,88053
0,0,1,2001,149910
4,1,3,2001,584349
2,1,2,2001,137760
4,1,3,2001,575037
2,1,0,2001,31980
2,1,1,2001,99302
1,1,3,2001,734074
2,0,0,2001,60319
3,1,1,2001,52809
4,1,3,2001,594000
2,0,0,2001,67717
2,0,0,2001,76663
3,0,3,2001,786986
1,1,2,2001,119684
1,0,0,2001,36004
5,0,3,2001,882712
4,1,2,2001,60854
5,1,1,2001,62038
2,0,0,2001,55149
2,1,0,2001,40587
3,1,0,2001,14076
0,0,3,2001,1490312
1,1,2,2001,128456
3,1,0,2001,20901
1,0,2,2001,137319
0,0,1,2001,128914
0,1,2,2001,173202
4,1,3,2001,580624
3,1,2,2001,83788
2,0,0,2001,69478
5,1,2,2001,98184
2,1,0,2001,61631
3,1,1,2001,55653
0,1,1,2001,112200
0,0,1,2001,126455
2,1,0,2001,43546
1,1,2,2001,120959
0,0,0,2001,81373
1,0,2,2001,166392
1,0,1,2001,105461
5,1,0,2001,27201
3,1,3,2001,587075
5,0,0,2001,30859
2,1,0,2001,58169
5,0,1,2001,74154
1,1,0,2001,14141
5,0,2,2001,127008
2,0,3,2001,1305396
5,1,1,2001,69851
1,0,3,2001,985766
4,1,3,2001,588199
3,0,2,2001,120670
3,1,0,2001,35130
4,0,1,2001,72067
4,1,2,2001,101421
5,1,0,2001,40236
4,1,1,2001,57944
5,1,0,2001,30740
2,0,0,2001,46055
2,1,1,2001,80848
1,1,0,2001,37593
0,1,0,2001,30266
5,0,2,2001,135763
5,0,2,2001,121209
5,0,3,2001,903155
1,0,0,2001,60935
3,0,3,2001,796528
5,0,3,2001,907641
3,1,2,2001,106878
5,1,2,2001,107338
3,1,0,2001,14694
4,1,3,2001,597642
5,0,3,2001,891793
2,0,1,2001,122104
3,1,2,2001,68367
1,1,0,2001,31621
5,0,3,2001,906708
4,1,1,2001,49889
5,0,3,2001,910924
5,0,0,2001,52129
4,0,1,2001,76231
2,1,1,2001,105443
3,1,0,2001,9864
3,0,3,2001,819918
4,0,1,2001,69825
4,0,0,2001,33230
0,0,0,2001,67397
4,1,3,2001,610113
5,1,2,2001,99780
0,1,1,2001,107758
0,1,2,2001,160636
0,0,1,2001,149809
2,1,3,2001,950445
4,0,1,2001,71529
0,1,0,2001,64768
4,1,3,2001,584212
4,1,0,2001,19593
4,0,2,2001,112279
1,1,0,2001,9260
2,1,3,2001,937022
2,0,3,2001,1304042
0,0,1,2001,143278
0,0,3,2001,1489433
0,1,0,2001,59510
4,0,3,2001,807600
4,1,2,2001,83990
0,0,1,2001,143170
0,0,1,2001,156029
5,1,1,2001,72810
4,0,2,2001,120813
0,1,2,2001,157734
3,0,3,2001,782982
0,0,1,2001,159491
1,0,1,2001,84846
1,1,3,2001,746126
3,0,2,2001,114736
0,0,3,2001,1491288
1,0,0,2001,40886
2,0,2,2001,186941
0,1,1,2001,128958
1,0,2,2001,130139
5,0,3,2001,911353
1,1,1,2001,75101
0,0,3,2001,1519135
0,0,0,2001,78376
1,0,2,2001,143147
1,0,0,2001,43886
0,0,1,2001,144876
2,1,3,2001,949962
1,0,3,2001,997722
4,0,2,2001,117461
4,1,0,2001,35912
3,0,1,2001,77812
0,1,3,2001,1087420
4,0,1,2001,89682
1,1,3,2001,736596
1,0,2,2001,149925
5,0,2,2001,149176
3,1,2,2001,99044
1,1,2,2001,110612
2,1,3,2001,938932
3,1,1,2001,69517
1,1,1,2001,73583
0,0,1,2001,160594
2,0,1,2001,129587
3,1,0,2001,20884
0,1,1,2001,95089
1,1,3,2001,723299
1,1,2,2001,109188
3,1,2,2001,93215
3,0,2,2001,116801
3,1,1,2001,50139
2,0,2,2001,194303
0,0,1,2001,147526
2,1,2,2001,153736
1,0,0,2001,54765
3,0,3,2001,794322
5,1,2,2001,120319
2,0,0,2001,77628
1,0,3,2001,992469
1,0,1,2001,107979
4,1,0,2001,40656
3,0,2,2001,132832
1,1,2,2001,116879
0,1,1,2001,107490
5,0,1,2001,94494
1,1,1,2001,60988
0,1,0,2001,34488
1,0,0,2001,64798
4,1,0,2001,32975
4,0,2,2001,114742
4,0,1,2001,81182
5,1,0,2001,29483
4,0,1,2001,61011
2,0,2,2001,194909
5,0,2,2001,114841
2,1,3,2001,946476
2,1,0,2001,33577
0,0,3,2001,1473561
1,1,1,2001,75022
5,1,1,2001,66576
0,0,0,2001,76233
0,1,0,2001,64330
1,0,0,2001,47708
2,1,3,2001,940608
5,0,3,2001,888307
1,0,2,2001,156819
3,1,1,2001,73590
2,1,1,2001,89183
5,0,0,2001,45433
5,0,0,2001,21677
0,0,1,2001,139674
2,1,3,2001,945818
3,1,1,2001,59767
0,1,3,2001,1080754
5,0,2,2001,130415
1,1,3,2001,732349
2,1,3,2001,952055
2,0,0,2001,72186
0,0,3,2001,1489193
2,0,0,2001,62839
4,1,3,2001,563367
4,0,3,2001,788582
2,1,0,2001,32050
4,0,2,2001,119176
0,0,0,2001,67930
1,1,3,2001,737288
1,0,2,2001,140156
3,0,0,2001,46654
3,0,1,2001,88326
2,1,0,2001,44011
0,1,1,2001,114332
3,1,1,2001,48660
4,0,2,2001,118252
5,1,3,2001,660866
4,0,2,2001,102955
4,1,2,2001,103575
1,0,0,2001,48992
1,1,0,2001,22610
3,1,3,2001,597542
3,0,3,2001,798277
1,0,1,2001,93355
4,0,2,2001,129546
4,0,3,2001,802539
4,0,0,2001,47683
5,0,2,2001,124045
3,1,2,2001,80469
5,0,1,2001,93566
4,0,1,2001,87976
1,0,3,2001,997522
2,1,2,2001,145283
2,0,3,2001,1302624
4,1,3,2001,582801
0,1,3,2001,1093848
5,1,2,2001,81946
3,0,0,2001,37291
0,1,2,2001,180820
5,1,0,2001,42600
5,1,2,2001,99443
3,0,2,2001,119274
5,1,0,2001,37034
4,1,1,2001,60641
3,1,3,2001,590119
2,0,1,2001,151036
1,0,0,2001,39050
0,1,3,2001,1084422
1,1,2,2001,117728
1,1,3,2001,728939
1,1,0,2001,31688
2,0,1,2001,122050
3,1,3,2001,567558
3,0,1,2001,76037
5,0,1,2001,92000
4,0,1,2001,89625
1,1,1,2001,74290
5,1,0,2001,14223
3,1,0,2001,20672
3,1,0,2001,26319
3,1,0,2001,33187
2,1,3,2001,952981
5,1,3,2001,659063
3,0,1,2001,71999
5,1,1,2001,66903
1,1,1,2001,93850
3,1,3,2001,576343
1,0,0,2001,42518
2,1,2,2001,131057
5,1,3,2001,660114
4,0,3,2001,807393
1,0,0,2001,40719
4,1,2,2001,101172
0,0,2,2001,231103
4,1,0,2001,15633
2,0,2,2001,198302
5,0,2,2001,120822
0,1,1,2001,131004
0,1,3,2001,1101707
3,1,3,2001,579730
0,0,2,2001,214039
5,1,3,2001,647029
3,0,1,2001,86362
5,1,1,2001,58776
5,0,1,2001,94747
2,1,1,2001,107086
1,0,0,2001,53372
4,0,0,2001,40867
0,1,2,2001,164436
1,0,1,2001,98042
2,0,0,2001,49843
2,1,1,2001,98145
3,1,2,2001,91280
3,1,3,2001,576731
3,0,1,2001,79315
0,1,1,2001,100178
2,1,2,2001,148972
0,1,0,2001,43529
1,0,0,2001,70959
0,0,3,2001,1483963
1,1,2,2001,129700
1,0,0,2001,43733
4,0,2,2001,119790
3,1,0,2001,30922
0,0,0,2001,65000
0,1,3,2001,1093298
2,0,3,2001,1310006
0,0,2,2001,234686
4,1,0,2001,23375
0,1,0,2001,39036
0,0,0,2001,74123
1,0,3,2001,1015381
3,1,0,2001,15171
1,0,0,2001,45939
0,1,2,2001,155294
2,1,1,2001,102628
0,1,2,2001,164697
2,1,1,2001,93850
4,1,1,2001,72918
5,1,0,2001,33195
4,0,0,2001,53018
3,0,1,2001,92104
2,0,1,2001,148986
0,0,2,2001,230313
5,1,2,2001,89893
4,0,0,2001,42838
0,1,0,2001,69597
0,1,3,2001,1080027
2,1,1,2001,96255
0,1,1,2001,116244
5,1,2,2001,115198
2,1,2,2001,144762
3,1,3,2001,583014
1,1,0,2001,53971
3,0,0,2001,37577
5,1,2,2001,112572
1,0,1,2001,111131
1,1,2,2001,119261
3,1,2,2001,89214
4,1,0,2001,33976
0,1,2,2001,185163
3,1,0,2001,34172
1,0,0,2001,50209
5,1,3,2001,648017
1,1,1,2001,68968
0,0,3,2001,1489575
4,0,2,2001,115783
3,1,2,2001,78053
5,0,3,2001,912396
2,1,1,2001,99767
0,0,0,2001,71786
2,0,0,2001,72403
4,0,2,2001,109460
5,0,0,2001,20457
5,1,1,2001,76264
5,1,3,2001,654614
5,0,3,2001,909350
5,0,0,2001,40398
0,1,3,2001,1070724
3,0,3,2001,796321
2,0,3,2001,1311864
4,1,3,2001,584892
2,1,2,2001,154709
3,0,0,2001,53902
5,0,0,2001,34476
5,0,2,2001,131870
3,1,2,2001,86085
3,1,2,2001,91606
0,0,3,2001,1481735
3,0,2,2001,123969
3,0,0,2001,42490
0,0,2,2001,242124
2,1,0,2001,46489
2,1,2,2001,154568
3,0,2,2001,107229
0,1,0,2001,56595
0,0,1,2001,132104
2,0,0,2001,78964
3,0,0,2001,39507
5,0,2,2001,147715
3,0,0,2001,28970
3,1,1,2001,66218
3,1,2,2001,87636
4,1,1,2001,44572
0,0,1,2001,167303
0,0,1,2001,145345
2,1,0,2001,52407
0,1,1,2001,119502
1,1,2,2001,120075
3,1,3,2001,574146
5,1,3,2001,651332
0,0,1,2001,161362
4,0,1,2001,95569
2,1,1,2001,107764
3,0,3,2001,806214
1,1,1,2001,80855
5,1,2,2001,104944
0,0,0,2001,69933
1,1,3,2001,740385
1,0,0,2001,62711
4,1,1,2001,50476
1,1,3,2001,719837
1,1,0,2001,58600
2,0,1,2001,131578
2,1,1,2001,90088
0,0,0,2001,62773
3,1,2,2001,81254
5,1,3,2001,669606
1,1,3,2001,725942
2,0,3,2001,1278172
2,1,3,2001,974896
3,1,2,2001,86345
5,1,3,2001,666261
2,0,1,2001,115753
5,0,3,2001,882891
4,0,3,2001,793809
1,1,0,2001,33238
1,0,1,2001,80272
2,1,1,2001,98418
5,1,1,2001,45740
5,0,3,2001,889706
5,0,3,2001,903944
0,0,0,2001,87382
2,1,2,2001,146457
4,0,0,2001,36462
3,1,3,2001,576738
5,0,2,2001,141635
0,1,3,2001,1103152
0,0,1,2001,140027
3,0,3,2001,803777
4,1,2,2001,92888
0,1,0,2001,62992
1,1,0,2001,44179
2,1,3,2001,967965
4,0,1,2001,88790
5,0,1,2001,89112
2,1,1,2001,108417
0,0,0,2001,64853
0,1,2,2001,180280
2,0,0,2001,55874
0,1,0,2001,51396
3,0,0,2001,43769
0,0,1,2001,134746
0,1,3,2001,1091997
5,1,1,2001,57164
0,0,0,2001,72951
0,0,1,2001,137266
5,1,1,2001,72000
1,1,1,2001,50311
5,1,0,2001,20808
4,0,1,2001,91679
0,1,2,2001,173467
0,0,3,2001,1511665
1,1,3,2001,733718
5,1,0,2001,36312
2,0,3,2001,1296888
4,1,2,2001,76066
1,0,1,2001,96748
0,0,3,2001,1494334
4,0,3,2001,805651
2,0,0,2001,71788
5,1,1,2001,54189
5,1,2,2001,91809
3,1,1,2001,50363
4,1,2,2001,80481
3,1,3,2001,597021
1,1,0,2001,28543
1,1,0,2001,15618
1,0,0,2001,59178
4,0,3,2001,814881
2,1,3,2001,960415
5,1,1,2001,63108
1,0,1,2001,99988
1,1,1,2001,80777
5,0,0,2001,43610
2,1,0,2001,27884
3,1,2,2001,81494
1,0,0,2001,42718
1,0,0,2001,56738
5,0,0,2001,36415
2,0,2,2001,204733
0,0,2,2001,236868
5,1,1,2001,73026
1,0,0,2001,62960
5,1,2,2001,114940
1,0,3,2001,1004469
4,1,3,2001,583989
2,1,1,2001,97421
0,0,2,2001,219669
5,1,1,2001,48765
2,0,0,2001,58956
4,1,2,2001,88041
0,1,1,2001,110070
3,1,1,2001,62263
4,0,1,2001,93253
0,1,1,2001,113052
1,1,2,2001,117300
0,1,1,2001,113027
0,0,0,2001,61716
5,0,3,2001,913302
5,0,2,2001,124835
5,0,2,2001,151608
4,1,2,2001,66520
4,0,0,2001,54316
5,1,1,2001,66851
3,0,1,2001,97541
4,0,0,2001,41971
4,1,0,2001,8763
5,1,0,2001,27019
2,0,1,2001,115417
2,1,3,2001,964815
1,1,0,2001,48812
2,1,2,2001,128815
2,1,3,2001,943973
5,1,3,2001,658489
2,1,2,2001,153682
4,0,3,2001,811541
4,1,2,2001,85274
3,1,2,2001,92167
2,1,2,2001,143223
1,0,0,2001,63267
1,1,2,2001,105305
3,0,2,2001,112433
1,1,1,2001,75592
3,0,1,2001,93856
1,0,1,2001,100333
0,0,1,2001,136702
5,0,3,2001,893015
2,1,3,2001,936841
5,0,3,2001,908295
5,0,1,2001,78263
1,1,0,2001,45728
2,0,1,2001,120267
1,1,3,2001,744946
2,1,0,2001,59567
2,1,0,2001,49312
4,0,1,2001,95748
2,0,3,2001,1316250
4,1,3,2001,579828
3,1,3,2001,585636
0,0,2,2001,234351
5,0,1,2001,99491
5,0,3,2001,909141
4,1,2,2001,91570
0,0,3,2001,1496569
5,0,1,2001,96330
0,0,0,2001,74260
0,1,3,2001,1071525
4,0,1,2001,88000
4,0,0,2001,50761
3,0,0,2001,16682
4,0,1,2001,80716
4,0,3,2001,807054
5,1,0,2001,48083
0,1,0,2001,52978
3,1,2,2001,84234
4,0,0,2001,40142
0,1,2,2001,149687
5,1,3,2001,684182
5,1,1,2001,83392
1,1,3,2001,730875
1,0,2,2001,158503
3,0,0,2001,35894
2,1,2,2001,145455
1,1,2,2001,114125
3,1,2,2001,61815
3,1,0,2001,34911
4,0,1,2001,94000
3,1,1,2001,58912
4,0,2,2001,117110
1,1,0,2001,41779
2,1,2,2001,147946
4,1,2,2001,74875
2,1,2,2001,142784
0,1,1,2001,96478
0,1,0,2001,59887
2,0,3,2001,1302630
4,1,1,2001,66716
1,1,0,2001,62352
1,0,3,2001,1008324
3,0,1,2001,89759
4,0,2,2001,121250
5,1,2,2001,115348
5,0,1,2001,81932
3,0,3,2001,812686
3,1,1,2001,56739
4,1,1,2001,60194
4,1,2,2001,88503
1,0,3,2001,999864
4,1,0,2001,36247
2,1,1,2001,85020
3,0,3,2001,796666
4,1,1,2001,51118
3,1,3,2001,578873
3,0,3,2001,805347
2,1,3,2001,973079
4,0,3,2001,789237
4,1,0,2001,16915
2,1,1,2001,93266
5,0,3,2001,899565
4,1,2,2001,74669
4,1,1,2001,38142
5,1,0,2001,28476
2,1,0,2001,41303
1,1,2,2001,128795
2,0,2,2001,194299
1,1,0,2001,40390
0,0,0,2001,98227
2,1,3,2001,950075
0,0,3,2001,1506015
1,1,3,2001,737728
5,0,3,2001,907508
4,0,0,2001,33900
5,1,3,2001,659391
2,1,1,2001,87134
0,1,1,2001,103029
2,1,0,2001,77753
1,0,0,2001,53169
0,0,2,2001,243654
4,1,0,2001,28820
5,0,3,2001,912356
4,1,0,2001,31790
4,0,3,2001,790216
3,0,0,2001,33822
3,0,3,2001,817411
4,0,3,2001,806342
0,0,0,2001,70832
3,1,0,2001,41270
3,1,1,2001,60105
5,0,2,2001,145089
2,1,1,2001,94988
2,0,2,2001,193669
2,1,1,2001,102560
0,0,0,2001,62286
2,1,1,2001,99266
2,0,3,2001,1302749
0,1,1,2001,119335
0,0,3,2001,1516767
4,1,1,2001,59327
4,0,1,2001,80053
0,0,2,2001,227103
2,1,2,2001,138046
1,1,0,2001,50669
5,1,3,2001,661307
0,0,1,2001,138595
3,1,0,2001,41667
1,0,0,2001,65806
2,0,0,2001,78085
5,0,2,2001,141155
0,1,3,2001,1083188
0,1,3,2001,1105719
0,0,3,2001,1495826
1,0,3,2001,1006223
2,1,2,2001,138478
3,1,2,2001,79297
3,1,2,2001,90758
2,0,3,2001,1292959
3,0,0,2001,36069
2,1,2,2001,145449
2,0,2,2001,194765
4,1,0,2001,18671
4,1,1,2001,59474
5,0,1,2001,89841
5,0,3,2001,909587
3,1,3,2001,594379
5,1,3,2001,649921
2,0,0,2001,58712
5,0,0,2001,41233
3,0,2,2001,121722
5,1,0,2001,16515
5,0,2,2001,128886
5,0,3,2001,907775
3,1,0,2001,47838
4,0,2,2001,120175
4,0,2,2001,120389
2,1,0,2001,53656
4,0,2,2001,127199
1,1,2,2001,100167
2,1,1,2001,94784
4,0,3,2001,803086
3,0,3,2001,793940
5,0,0,2001,50398
0,0,2,2001,208002
5,1,2,2001,106040
5,0,3,2001,888598
2,0,1,2001,130614
0,0,2,2001,232665
2,0,3,2001,1318227
2,1,0,2001,44129
3,0,2,2001,116728
4,0,0,2001,41801
5,1,0,2001,55861
2,1,2,2001,146754
0,0,0,2001,74212
5,1,1,2001,72500
5,0,0,2001,43086
3,0,0,2001,35714
0,0,0,2001,56202
3,1,3,2001,581161
5,0,3,2001,891161
5,0,2,2001,135099
1,0,0,2001,48008
0,1,1,2001,111349
3,1,2,2001,99038
2,1,2,2001,119166
2,1,3,2001,945713
2,0,2,2001,205040
0,0,3,2001,1505499
4,1,3,2001,592974
5,1,0,2001,44097
3,1,1,2001,58918
2,1,0,2001,45670
5,0,2,2001,128911
3,0,2,2001,103705
5,1,2,2001,104561
3,1,3,2001,568194
0,0,0,2001,63927
5,1,0,2001,31522
1,0,0,2001,53975
3,0,1,2001,81830
3,1,2,2001,82198
3,1,2,2001,77881
5,0,2,2001,128796
5,1,3,2001,662160
3,1,2,2001,82630
1,1,0,2001,44034
4,0,1,2001,97359
1,0,0,2001,45246
5,0,3,2001,900288
4,0,1,2001,80644
2,1,0,2001,57769
2,1,0,2001,49584
3,0,1,2001,77158
1,0,2,2001,159331
1,0,3,2001,983785
2,0,2,2001,198054
2,1,1,2001,102440
3,0,1,2001,60484
1,0,0,2001,60186
3,0,1,2001,71947
0,0,3,2001,1502631
1,1,2,2001,105178
4,1,2,2001,98646
2,1,2,2001,156628
5,0,1,2001,76932
5,1,0,2001,40867
0,1,3,2001,1094472
4,1,0,2001,15992
5,0,0,2001,24486
1,1,3,2001,723910
2,0,2,2001,194223
0,1,0,2001,50160
3,0,0,2001,24377
4,0,1,2001,82075
4,1,0,2001,17692
3,0,1,2001,81153
0,0,3,2001,1490956
5,0,2,2001,150965
3,1,0,2001,23034
5,0,0,2001,59892
0,1,2,2001,170150
5,1,3,2001,650527
3,1,3,2001,576229
5,0,3,2001,897125
1,1,2,2001,120685
4,1,1,2001,59383
4,0,3,2001,793568
